date,city,pm2.5,pm10,no2,so2,co,o3,nh3,aqi
2016-02-04,Bengaluru,74.6,152.36,49.76,5.13,1.6,28.21,22.79,141.0
2016-02-05,Bengaluru,72.11,121.86,49.34,4.07,1.37,31.13,21.72,139.0
2016-02-06,Bengaluru,63.42,169.11,45.84,3.74,1.81,32.4,19.25,154.0
2016-02-07,Bengaluru,82.78,351.51,84.52,2.76,3.28,37.66,19.97,199.0
2016-02-08,Bengaluru,75.98,154.26,46.99,3.49,1.59,31.18,18.87,182.0
2016-02-09,Bengaluru,85.33,223.57,59.41,9.71,2.19,35.63,20.89,175.0
2016-02-10,Bengaluru,84.32,256.75,46.66,14.25,2.2,49.77,20.63,191.0
2016-02-11,Bengaluru,91.95,190.47,45.44,23.66,2.06,58.94,17.12,203.0
2016-02-12,Bengaluru,83.66,164.48,49.77,5.25,1.7,67.3,19.85,154.0
2016-02-13,Bengaluru,85.96,146.45,56.54,4.73,1.69,63.27,17.34,160.0
2016-02-14,Bengaluru,62.08,113.87,43.41,3.14,1.46,57.1,15.09,136.0
2016-02-15,Bengaluru,56.57,100.3,35.08,4.27,1.73,37.83,40.86,107.0
2016-02-16,Bengaluru,42.58,108.68,23.5,3.45,1.51,31.32,27.19,88.0
2016-02-17,Bengaluru,49.6,145.32,24.34,4.46,1.66,25.02,24.05,105.0
2016-02-18,Bengaluru,54.56,138.17,19.86,4.12,1.51,29.33,,111.0
2016-02-19,Bengaluru,44.26,146.23,26.16,3.9,1.51,42.53,25.75,117.0
2016-02-20,Bengaluru,53.12,116.89,30.94,3.2,1.47,36.37,29.92,113.0
2016-02-21,Bengaluru,57.32,107.54,34.98,2.88,1.45,49.63,29.87,115.0
2016-02-22,Bengaluru,90.07,127.67,32.23,3.26,1.57,38.32,29.34,145.0
2016-02-23,Bengaluru,134.69,142.12,32.14,2.99,1.12,42.23,30.6,177.0
2016-02-24,Bengaluru,110.05,100.07,38.67,4.85,0.94,59.43,28.79,198.0
2016-02-25,Bengaluru,66.98,100.6,37.3,6.91,0.73,64.9,27.07,165.0
2016-02-26,Bengaluru,51.96,102.39,28.51,5.29,0.94,37.26,24.1,124.0
2016-02-27,Bengaluru,36.28,98.29,41.88,3.09,0.81,30.33,5.47,88.0
2016-02-28,Bengaluru,35.63,115.9,47.36,3.52,0.79,29.08,4.09,88.0
2016-02-29,Bengaluru,41.64,144.04,30.64,3.16,1.01,39.28,3.83,105.0
2016-03-01,Bengaluru,39.21,154.64,42.55,3.5,0.84,37.68,13.53,118.0
2016-03-02,Bengaluru,42.17,134.78,33.44,2.24,0.56,31.99,22.47,132.0
2016-03-03,Bengaluru,54.91,148.57,31.09,1.91,0.58,49.42,22.73,121.0
2016-03-04,Bengaluru,54.04,137.04,38.09,2.45,0.62,42.21,21.95,136.0
2016-03-05,Bengaluru,55.72,132.73,31.96,2.36,1.68,38.54,23.49,153.0
2016-03-06,Bengaluru,45.98,120.86,22.73,2.12,0.77,49.65,23.84,135.0
2016-03-07,Bengaluru,43.69,120.32,24.23,2.05,0.58,45.07,23.77,111.0
2016-03-08,Bengaluru,44.74,122.4,41.83,2.82,1.41,49.67,23.93,135.0
2016-03-09,Bengaluru,51.06,150.19,47.14,4.02,0.97,38.62,33.25,123.0
2016-03-10,Bengaluru,53.1,161.1,43.2,3.14,1.51,35.52,31.23,146.0
2016-03-11,Bengaluru,60.7,173.24,36.11,3.61,1.03,40.0,33.7,155.0
2016-03-12,Bengaluru,59.53,163.88,26.64,3.0,0.86,58.17,26.04,144.0
2016-03-13,Bengaluru,64.29,144.67,21.86,2.75,0.57,68.09,21.27,149.0
2016-03-14,Bengaluru,67.65,148.74,33.09,2.95,0.79,77.42,23.37,158.0
2016-03-15,Bengaluru,68.48,144.33,36.46,2.93,1.28,47.78,24.7,175.0
2016-03-16,Bengaluru,76.33,144.2,39.12,2.85,1.19,98.66,36.52,139.0
2016-03-17,Bengaluru,72.22,151.36,25.76,3.24,0.89,39.82,29.15,145.0
2016-03-18,Bengaluru,60.58,194.0,18.32,2.89,0.96,35.81,26.55,151.0
2016-03-19,Bengaluru,98.29,206.35,32.29,2.53,1.22,33.32,29.65,158.0
2016-03-20,Bengaluru,239.54,189.8,14.6,1.57,1.2,,27.35,253.0
2016-03-21,Bengaluru,121.43,164.52,59.53,2.47,0.91,56.77,32.86,264.0
2016-03-22,Bengaluru,66.36,190.04,62.46,3.93,0.98,43.14,32.7,155.0
2016-03-23,Bengaluru,29.73,186.28,46.26,2.38,0.52,49.68,29.53,137.0
2016-03-24,Bengaluru,34.49,180.42,34.43,3.92,0.92,46.87,24.5,119.0
2016-03-25,Bengaluru,32.59,183.03,28.33,3.22,0.9,55.02,22.9,137.0
2016-03-26,Bengaluru,56.05,165.97,29.32,5.56,2.11,57.03,32.86,149.0
2016-03-27,Bengaluru,63.5,175.45,30.19,5.39,0.82,89.88,42.56,156.0
2016-03-28,Bengaluru,57.92,157.8,35.15,6.06,0.86,48.81,50.0,123.0
2016-03-29,Bengaluru,48.28,162.1,23.54,3.42,0.87,40.43,24.05,118.0
2016-03-30,Bengaluru,42.65,142.17,25.51,4.7,0.86,35.06,22.67,107.0
2016-03-31,Bengaluru,50.78,156.52,32.46,3.72,0.82,44.42,23.75,111.0
2016-04-01,Bengaluru,49.33,150.05,35.55,4.51,0.87,38.74,23.19,106.0
2016-04-02,Bengaluru,51.78,159.41,36.29,2.51,0.62,34.73,29.64,112.0
2016-04-03,Bengaluru,53.54,157.92,26.49,2.97,1.0,34.38,19.18,110.0
2016-04-04,Bengaluru,54.8,165.25,39.97,4.65,0.85,26.66,45.69,114.0
2016-04-05,Bengaluru,49.84,215.52,50.15,4.27,1.11,29.98,22.62,118.0
2016-04-06,Bengaluru,63.16,254.77,52.29,3.67,1.18,43.57,28.88,154.0
2016-04-07,Bengaluru,46.24,208.97,17.79,3.17,1.19,67.46,23.17,179.0
2016-04-08,Bengaluru,34.18,318.02,17.37,2.2,1.03,58.76,19.5,102.0
2016-04-09,Bengaluru,33.01,152.78,38.54,3.61,1.13,53.57,18.87,170.0
2016-04-10,Bengaluru,31.3,144.68,19.45,2.75,1.03,62.4,16.4,112.0
2016-04-11,Bengaluru,31.68,159.23,19.05,2.87,1.86,58.82,20.63,138.0
2016-04-12,Bengaluru,36.98,177.82,14.71,3.1,1.25,74.34,17.27,121.0
2016-04-13,Bengaluru,36.88,159.45,30.43,5.44,0.81,60.73,30.91,118.0
2016-04-14,Bengaluru,35.46,224.24,31.64,3.19,1.08,109.97,25.67,171.0
2016-04-15,Bengaluru,35.31,196.65,18.99,3.9,1.07,76.46,26.03,156.0
2016-04-16,Bengaluru,34.85,171.26,10.08,3.06,1.02,67.25,26.81,140.0
2016-04-17,Bengaluru,36.9,145.98,9.89,2.36,0.78,77.75,24.31,114.0
2016-04-18,Bengaluru,38.81,158.75,16.09,2.74,1.37,49.33,25.84,138.0
2016-04-19,Bengaluru,34.65,134.47,12.86,2.71,1.87,50.77,25.01,137.0
2016-04-20,Bengaluru,31.89,160.06,19.53,3.82,1.65,62.54,25.6,134.0
2016-04-21,Bengaluru,33.61,168.98,13.97,6.92,0.64,65.97,22.65,119.0
2016-04-22,Bengaluru,34.83,130.54,10.21,4.09,0.94,48.47,26.41,98.0
2016-04-23,Bengaluru,39.01,107.52,19.84,3.9,0.98,49.78,27.43,107.0
2016-04-24,Bengaluru,39.53,92.73,19.55,4.16,2.09,47.44,20.86,150.0
2016-04-25,Bengaluru,37.17,103.22,16.25,3.39,0.71,47.77,25.49,94.0
2016-04-26,Bengaluru,39.88,68.46,21.35,3.74,0.72,56.94,24.94,85.0
2016-04-27,Bengaluru,32.59,56.09,22.96,5.23,1.53,43.48,19.65,115.0
2016-04-28,Bengaluru,47.42,54.05,22.55,5.65,0.6,39.29,18.06,74.0
2016-04-29,Bengaluru,48.78,58.28,23.05,4.34,0.67,47.83,17.12,88.0
2016-04-30,Bengaluru,46.6,59.08,20.19,4.12,0.82,53.75,17.48,86.0
2016-05-01,Bengaluru,35.86,63.4,23.12,4.17,0.49,74.38,16.11,87.0
2016-05-02,Bengaluru,39.87,63.61,28.17,5.62,0.62,68.49,19.71,99.0
2016-05-03,Bengaluru,40.79,63.42,43.48,4.37,0.6,46.14,20.1,80.0
2016-05-04,Bengaluru,57.96,56.57,32.02,4.58,0.55,45.77,16.71,102.0
2016-05-05,Bengaluru,46.0,58.14,34.28,7.17,0.66,40.96,17.66,76.0
2016-05-06,Bengaluru,23.99,35.12,19.03,4.1,1.15,95.21,16.79,59.0
2016-05-07,Bengaluru,27.21,44.02,34.02,3.15,0.69,53.32,17.82,67.0
2016-05-08,Bengaluru,26.43,42.02,75.84,2.89,0.6,52.09,16.68,107.0
2016-05-09,Bengaluru,20.46,34.82,26.1,3.66,0.6,58.13,16.5,95.0
2016-05-10,Bengaluru,32.5,230.2,20.91,4.01,0.99,50.62,16.75,72.0
2016-05-11,Bengaluru,57.81,50.58,12.56,3.11,0.88,45.59,16.13,91.0
2016-05-12,Bengaluru,31.19,54.8,14.44,3.77,0.67,54.95,19.08,88.0
2016-05-13,Bengaluru,34.06,45.82,10.89,4.08,0.72,70.86,23.06,86.0
2016-05-14,Bengaluru,33.05,52.87,31.46,2.78,0.61,53.86,,78.0
2016-05-15,Bengaluru,28.39,46.27,11.86,2.94,0.46,41.46,,65.0
2016-05-16,Bengaluru,27.01,39.39,18.35,4.16,0.91,22.93,19.96,50.0
2016-05-17,Bengaluru,36.67,42.55,21.65,3.71,0.61,20.18,11.28,74.0
2016-05-18,Bengaluru,27.51,41.15,23.46,5.04,0.47,20.14,36.19,47.0
2016-05-19,Bengaluru,28.47,29.97,5.53,4.42,0.56,32.59,7.22,46.0
2016-05-20,Bengaluru,22.27,33.48,10.54,3.81,0.52,30.79,7.84,48.0
2016-05-21,Bengaluru,42.52,41.96,8.91,4.46,0.42,29.76,8.66,35.0
2016-05-22,Bengaluru,152.94,43.16,9.86,3.36,1.08,27.96,9.56,83.0
2016-05-23,Bengaluru,28.65,52.72,11.01,3.91,0.78,32.6,9.71,173.0
2016-05-24,Bengaluru,25.75,40.98,6.83,4.91,0.42,31.86,10.37,50.0
2016-05-25,Bengaluru,,32.45,8.52,5.53,0.43,,24.05,37.0
2016-05-26,Bengaluru,,34.84,8.02,7.0,0.49,,21.54,33.0
2016-05-27,Bengaluru,,39.88,7.12,5.81,0.43,,21.52,38.0
2016-05-28,Bengaluru,,36.26,7.81,4.2,0.43,,21.36,38.0
2016-05-29,Bengaluru,,19.21,7.3,2.55,0.49,,17.98,27.0
2016-05-30,Bengaluru,35.98,29.59,14.57,4.5,0.76,,30.8,26.0
2016-05-31,Bengaluru,27.6,32.09,25.1,4.83,0.65,,56.94,47.0
2016-06-01,Bengaluru,17.15,26.07,31.6,4.74,0.4,,75.14,49.0
2016-06-02,Bengaluru,17.71,21.58,18.64,2.68,0.43,,29.71,43.0
2016-06-03,Bengaluru,,33.69,10.15,1.9,0.39,,,29.0
2016-06-04,Bengaluru,,28.67,10.81,2.15,0.41,,,30.0
2016-06-05,Bengaluru,,32.38,9.08,2.18,0.36,,,33.0
2016-06-06,Bengaluru,,21.86,8.56,1.82,0.33,,,26.0
2016-06-07,Bengaluru,,20.31,11.68,1.69,0.36,,,23.0
2016-06-08,Bengaluru,,19.38,9.28,2.24,0.34,,,20.0
2016-06-10,Bengaluru,,19.97,10.05,2.28,0.37,,,20.0
2016-06-11,Bengaluru,,21.74,10.14,2.17,0.35,,,20.0
2016-06-12,Bengaluru,,24.12,8.84,1.99,0.34,,,23.0
2016-06-13,Bengaluru,,23.79,9.8,2.16,0.34,,,26.0
2016-06-14,Bengaluru,,23.6,12.82,2.02,0.41,,,23.0
2016-06-15,Bengaluru,,38.42,14.43,2.09,0.4,,,26.0
2016-06-16,Bengaluru,,27.07,10.93,2.0,0.34,,,40.0
2016-06-17,Bengaluru,33.9,48.51,18.94,3.39,0.97,14.93,38.77,28.0
2016-06-18,Bengaluru,31.98,80.7,20.46,4.05,3.8,9.69,34.41,156.0
2016-06-19,Bengaluru,26.77,105.43,15.29,4.64,4.02,11.99,31.78,195.0
2016-06-20,Bengaluru,27.61,72.63,21.69,4.5,2.12,10.92,37.12,137.0
2016-06-21,Bengaluru,28.24,194.62,15.81,7.48,0.47,,36.79,71.0
2016-06-22,Bengaluru,29.83,23.86,17.61,1.79,0.33,31.87,32.55,77.0
2016-06-23,Bengaluru,19.0,15.46,16.91,1.9,1.61,53.33,32.35,143.0
2016-06-24,Bengaluru,15.04,23.51,17.15,1.73,5.43,65.62,30.59,181.0
2016-06-25,Bengaluru,,,,,,,,31.0
2016-06-27,Bengaluru,16.54,48.92,26.15,2.1,3.02,45.27,43.21,33.0
2016-06-28,Bengaluru,27.23,34.13,23.71,1.87,3.63,38.45,45.56,151.0
2016-06-29,Bengaluru,115.98,17.1,24.19,1.58,2.48,39.09,44.18,174.0
2016-06-30,Bengaluru,13.95,48.92,20.42,1.86,3.55,39.53,37.66,154.0
2016-07-01,Bengaluru,25.0,35.36,19.59,1.26,5.62,44.86,41.94,208.0
2016-07-02,Bengaluru,31.8,9.93,15.96,1.1,6.28,51.84,35.09,192.0
2016-07-03,Bengaluru,17.36,30.52,20.82,1.54,7.87,42.29,29.15,238.0
2016-07-04,Bengaluru,19.4,112.27,23.11,1.86,4.04,33.37,32.37,160.0
2016-07-05,Bengaluru,18.36,57.25,19.9,2.18,2.27,35.67,31.94,83.0
2016-07-06,Bengaluru,17.26,42.66,13.18,1.77,0.42,,32.42,56.0
2016-07-07,Bengaluru,15.02,33.56,13.05,2.96,1.28,,35.53,141.0
2016-07-08,Bengaluru,,49.66,18.6,5.22,0.57,,28.85,43.0
2016-07-09,Bengaluru,,51.22,15.69,4.04,0.46,,28.08,65.0
2016-07-10,Bengaluru,8.98,27.9,8.98,2.23,0.38,,25.57,30.0
2016-07-11,Bengaluru,,51.32,13.36,3.13,0.53,,24.14,40.0
2016-07-12,Bengaluru,,41.88,11.15,3.46,1.51,,17.58,54.0
2016-07-13,Bengaluru,,40.21,7.84,1.94,0.55,,14.47,41.0
2016-07-14,Bengaluru,,52.13,14.43,2.89,0.61,,18.34,42.0
2016-07-15,Bengaluru,,39.43,23.36,2.96,1.48,,15.33,54.0
2016-07-16,Bengaluru,,33.87,33.33,2.8,0.69,,,61.0
2016-07-17,Bengaluru,,42.24,20.74,1.84,0.74,,12.73,70.0
2016-07-18,Bengaluru,218.17,30.53,10.49,3.62,2.63,,15.8,62.0
2016-07-19,Bengaluru,55.51,25.62,10.06,2.87,5.8,,18.58,308.0
2016-07-23,Bengaluru,,56.61,20.88,2.31,0.51,,,82.0
2016-07-27,Bengaluru,22.79,,3.0,4.7,,,15.69,36.0
2016-07-28,Bengaluru,17.0,97.59,10.29,1.58,0.91,,15.8,36.0
2016-07-29,Bengaluru,22.19,46.72,16.14,1.06,0.53,,10.82,55.0
2016-07-30,Bengaluru,8.74,62.96,10.3,1.28,0.47,,13.48,58.0
2016-07-31,Bengaluru,18.9,138.45,30.71,1.86,0.83,,21.24,37.0
2016-08-01,Bengaluru,17.54,69.17,30.36,2.44,0.58,,2.09,72.0
2016-08-02,Bengaluru,20.06,95.02,9.27,1.53,0.69,,0.15,33.0
2016-08-03,Bengaluru,19.91,77.41,18.42,1.63,0.63,,0.68,53.0
2016-08-04,Bengaluru,14.66,51.42,17.36,1.52,0.45,,0.33,64.0
2016-08-12,Bengaluru,25.09,,8.97,1.24,45.96,16.55,40.88,46.0
2016-08-13,Bengaluru,21.94,,8.83,1.37,47.93,18.87,40.67,37.0
2016-08-14,Bengaluru,21.57,97.04,14.87,1.75,3.59,19.82,40.59,38.0
2016-08-15,Bengaluru,14.38,61.19,12.56,2.31,3.34,21.54,40.86,49.0
2016-08-16,Bengaluru,101.09,55.19,12.41,3.03,0.56,20.49,40.69,71.0
2016-08-17,Bengaluru,33.05,83.6,16.2,2.63,1.59,20.28,40.91,229.0
2016-08-18,Bengaluru,39.14,63.13,15.46,2.72,0.52,21.74,40.66,68.0
2016-08-19,Bengaluru,41.43,18.46,18.34,2.87,0.47,26.26,40.69,64.0
2016-08-20,Bengaluru,100.39,13.98,21.01,3.66,0.49,26.14,40.31,62.0
2016-08-21,Bengaluru,56.45,11.73,17.24,2.72,0.41,28.1,40.82,66.0
2016-08-22,Bengaluru,35.4,29.35,15.82,2.88,0.22,22.79,40.19,45.0
2016-08-23,Bengaluru,43.43,77.31,16.31,3.06,0.38,25.25,40.51,66.0
2016-08-24,Bengaluru,34.99,73.18,17.43,3.13,0.41,23.74,40.31,71.0
2016-08-25,Bengaluru,15.02,62.79,18.74,4.94,0.59,26.6,41.23,75.0
2016-08-26,Bengaluru,29.31,51.59,23.2,3.39,0.39,25.06,40.74,62.0
2016-08-27,Bengaluru,19.65,66.91,22.46,3.66,0.55,25.17,40.27,77.0
2016-08-28,Bengaluru,6.82,58.75,42.15,4.72,0.31,34.16,39.99,48.0
2016-08-29,Bengaluru,27.16,59.6,20.93,4.62,0.77,28.48,40.64,47.0
2016-08-30,Bengaluru,27.9,33.7,20.47,3.08,0.38,21.22,40.42,57.0
2016-08-31,Bengaluru,35.17,51.69,19.08,3.7,0.42,20.34,40.41,49.0
2016-09-01,Bengaluru,37.57,46.28,22.32,3.72,0.48,21.4,40.49,57.0
2016-09-02,Bengaluru,23.25,72.41,21.96,4.45,0.48,22.36,40.36,74.0
2016-09-03,Bengaluru,31.08,74.7,19.42,2.9,0.51,24.83,40.4,68.0
2016-09-04,Bengaluru,37.35,59.38,20.08,2.33,0.38,22.29,40.42,71.0
2016-09-05,Bengaluru,22.49,51.96,25.1,2.78,0.3,23.62,40.48,55.0
2016-09-06,Bengaluru,37.14,64.32,32.8,2.93,0.43,22.96,40.36,59.0
2016-09-07,Bengaluru,28.89,53.47,40.9,2.85,0.53,24.81,40.83,60.0
2016-09-08,Bengaluru,28.25,65.4,59.8,2.61,0.5,29.82,40.73,55.0
2016-09-09,Bengaluru,,55.92,40.18,3.09,0.4,22.77,,68.0
2016-09-10,Bengaluru,43.95,68.24,19.99,3.55,0.57,28.99,104.81,84.0
2016-09-11,Bengaluru,24.72,57.37,21.18,3.77,0.36,22.02,43.84,64.0
2016-09-12,Bengaluru,,62.86,16.07,5.42,0.36,31.99,,60.0
2016-09-13,Bengaluru,23.04,48.92,12.98,9.3,0.41,44.94,43.25,60.0
2016-09-14,Bengaluru,13.59,45.66,21.47,2.96,0.52,36.66,43.42,60.0
2016-09-15,Bengaluru,11.1,41.09,29.29,3.76,0.97,39.12,39.83,74.0
2016-09-16,Bengaluru,32.23,57.94,32.53,7.68,0.89,22.05,13.14,66.0
2016-09-17,Bengaluru,41.01,79.93,25.42,4.59,0.8,36.26,5.14,70.0
2016-09-18,Bengaluru,30.9,80.19,33.55,4.13,0.51,16.27,,78.0
2016-09-19,Bengaluru,26.31,49.89,30.0,3.38,0.25,19.1,24.8,58.0
2016-09-20,Bengaluru,32.98,44.55,26.31,4.3,0.2,16.09,30.77,47.0
2016-09-21,Bengaluru,43.4,33.79,26.08,5.07,0.38,17.18,55.78,40.0
2016-09-22,Bengaluru,32.46,52.66,23.58,4.53,0.52,22.04,35.92,58.0
2016-09-23,Bengaluru,26.6,103.69,21.48,5.37,0.46,16.37,120.07,76.0
2016-09-24,Bengaluru,39.41,102.24,29.0,3.87,0.52,10.98,84.68,102.0
2016-09-25,Bengaluru,10.22,131.33,33.14,4.44,0.43,10.45,,84.0
2016-09-26,Bengaluru,16.88,116.82,33.42,4.02,0.71,13.28,49.59,90.0
2016-09-27,Bengaluru,17.1,105.03,30.5,4.07,0.64,14.12,,85.0
2016-09-28,Bengaluru,46.14,95.12,26.83,5.66,1.08,14.51,28.28,83.0
2016-09-29,Bengaluru,55.24,71.0,26.2,4.08,1.13,15.05,36.38,114.0
2016-09-30,Bengaluru,75.42,121.03,17.34,4.5,0.46,31.09,55.12,150.0
2016-10-01,Bengaluru,65.16,100.91,22.49,4.53,0.51,,55.14,124.0
2016-10-02,Bengaluru,,102.73,30.02,4.77,0.61,,,104.0
2016-10-03,Bengaluru,,122.73,29.19,4.42,0.51,,,114.0
2016-10-04,Bengaluru,70.57,112.72,24.24,4.57,0.49,,55.41,111.0
2016-10-05,Bengaluru,69.14,94.23,20.54,8.5,1.45,,56.1,101.0
2016-10-06,Bengaluru,54.75,81.36,20.33,10.84,0.55,,55.42,89.0
2016-10-07,Bengaluru,41.7,139.73,24.67,4.57,0.73,,55.17,103.0
2016-10-08,Bengaluru,27.31,91.1,25.65,4.59,0.56,23.0,38.9,91.0
2016-10-09,Bengaluru,13.51,85.18,27.68,4.26,1.11,15.26,15.05,83.0
2016-10-10,Bengaluru,18.96,72.83,26.66,4.12,0.85,14.68,15.09,129.0
2016-10-11,Bengaluru,14.61,70.21,24.16,3.97,0.73,15.67,15.11,78.0
2016-10-12,Bengaluru,21.3,74.85,28.0,4.5,1.08,15.17,15.12,75.0
2016-10-13,Bengaluru,25.15,66.38,31.42,3.65,1.97,12.04,15.12,141.0
2016-10-14,Bengaluru,24.23,,25.35,4.65,0.51,13.14,15.13,69.0
2016-10-15,Bengaluru,35.18,154.1,39.16,4.22,0.2,21.95,15.02,58.0
2016-10-16,Bengaluru,32.41,155.04,47.09,7.07,0.0,23.11,,73.0
2016-10-17,Bengaluru,56.36,182.16,38.07,6.24,0.52,4.68,14.45,85.0
2016-10-18,Bengaluru,53.43,180.64,33.94,7.21,0.73,,14.91,183.0
2016-10-19,Bengaluru,44.05,191.47,35.85,6.02,0.0,41.74,,85.0
2016-10-20,Bengaluru,62.36,181.92,38.24,6.46,0.37,23.58,15.14,75.0
2016-10-21,Bengaluru,62.74,191.9,35.42,8.07,1.12,23.86,19.99,132.0
2016-10-22,Bengaluru,97.17,195.61,33.75,10.52,0.75,10.54,39.56,176.0
2016-10-23,Bengaluru,67.85,184.81,38.05,7.36,1.2,31.08,24.4,184.0
2016-10-24,Bengaluru,58.78,179.79,41.96,9.87,1.18,22.16,23.24,127.0
2016-10-25,Bengaluru,80.99,224.1,36.1,8.46,1.64,22.28,33.13,163.0
2016-10-26,Bengaluru,68.17,116.92,44.78,4.9,1.16,25.13,40.67,164.0
2016-10-27,Bengaluru,59.61,137.68,46.57,4.28,0.83,29.54,37.52,132.0
2016-10-28,Bengaluru,62.38,123.91,46.43,9.04,0.8,44.86,34.9,116.0
2016-10-29,Bengaluru,78.74,130.99,44.4,4.31,3.1,45.04,35.3,174.0
2016-10-30,Bengaluru,60.79,130.15,38.53,3.75,2.97,23.8,41.04,188.0
2016-10-31,Bengaluru,36.92,95.71,34.8,4.92,0.55,21.69,38.42,88.0
2016-11-01,Bengaluru,21.2,,30.89,5.34,0.28,16.2,37.58,51.0
2016-11-02,Bengaluru,31.26,142.2,39.54,3.29,0.42,26.39,36.28,57.0
2016-11-03,Bengaluru,34.79,111.6,41.17,2.49,1.37,25.26,37.76,82.0
2016-11-04,Bengaluru,55.92,118.8,37.52,4.84,0.85,30.68,36.05,88.0
2016-11-05,Bengaluru,55.03,117.02,29.98,4.69,1.16,34.67,28.78,111.0
2016-11-06,Bengaluru,41.23,69.46,27.4,3.85,0.7,37.6,27.28,90.0
2016-11-07,Bengaluru,43.91,100.27,31.23,2.83,0.83,36.94,29.92,78.0
2016-11-08,Bengaluru,52.08,109.02,32.63,6.29,0.83,37.14,29.57,94.0
2016-11-09,Bengaluru,46.94,120.41,28.38,5.16,0.62,46.92,28.86,95.0
2016-11-10,Bengaluru,49.03,130.54,30.8,6.34,0.76,62.56,27.67,112.0
2016-11-11,Bengaluru,57.78,150.94,41.03,7.64,0.73,71.14,29.6,124.0
2016-11-12,Bengaluru,52.72,127.44,37.57,8.28,0.72,77.53,30.49,122.0
2016-11-13,Bengaluru,38.42,121.18,38.81,4.93,0.63,57.77,39.82,99.0
2016-11-14,Bengaluru,29.96,82.83,36.67,5.26,0.37,14.2,31.52,44.0
2016-11-15,Bengaluru,27.64,56.85,25.66,5.02,0.91,15.65,14.03,38.0
2016-11-16,Bengaluru,35.8,130.25,25.46,5.08,1.9,22.33,24.15,102.0
2016-11-17,Bengaluru,40.13,133.97,34.52,2.97,0.99,48.83,34.63,189.0
2016-11-18,Bengaluru,43.6,135.71,30.86,2.5,0.57,56.67,24.55,101.0
2016-11-19,Bengaluru,48.93,,26.23,2.78,0.62,45.24,24.89,86.0
2016-11-20,Bengaluru,42.21,,38.1,2.34,0.46,49.29,,95.0
2016-11-21,Bengaluru,102.01,182.79,44.31,3.9,0.69,44.48,31.02,120.0
2016-11-22,Bengaluru,91.6,141.03,31.76,7.56,3.0,16.37,39.39,101.0
2016-11-23,Bengaluru,47.76,173.09,39.92,6.66,2.6,33.28,39.88,335.0
2016-11-24,Bengaluru,86.62,152.15,32.55,4.88,1.05,46.95,19.16,140.0
2016-11-25,Bengaluru,46.12,158.04,33.94,4.01,1.22,43.76,17.7,133.0
2016-11-26,Bengaluru,46.87,164.12,36.46,3.63,0.89,38.04,17.32,113.0
2016-11-27,Bengaluru,53.71,171.52,37.49,3.52,0.85,35.33,17.2,117.0
2016-11-28,Bengaluru,49.9,176.99,38.97,6.79,0.67,26.27,27.25,124.0
2016-11-29,Bengaluru,59.3,194.37,37.55,11.63,0.81,31.34,27.55,120.0
2016-11-30,Bengaluru,49.69,170.26,31.49,5.34,1.88,28.52,26.58,160.0
2016-12-01,Bengaluru,45.84,137.86,26.72,4.93,0.87,39.83,27.97,114.0
2016-12-02,Bengaluru,22.14,78.55,26.06,3.55,0.72,20.83,30.0,103.0
2016-12-03,Bengaluru,18.3,102.86,30.35,4.06,0.82,11.42,37.49,67.0
2016-12-04,Bengaluru,24.44,136.05,23.2,3.15,1.66,8.61,28.44,125.0
2016-12-05,Bengaluru,23.63,124.78,30.2,4.43,2.95,9.8,29.23,209.0
2016-12-06,Bengaluru,36.97,155.51,44.45,3.0,1.7,15.37,27.6,200.0
2016-12-07,Bengaluru,40.72,132.73,44.74,3.63,0.65,20.32,26.04,101.0
2016-12-08,Bengaluru,32.59,128.54,43.67,5.58,0.69,16.42,26.6,85.0
2016-12-09,Bengaluru,44.96,135.0,40.56,6.68,1.19,13.5,24.42,163.0
2016-12-10,Bengaluru,30.37,124.8,37.24,3.47,0.46,6.73,24.0,75.0
2016-12-11,Bengaluru,24.98,138.06,42.15,8.15,1.76,8.43,32.37,132.0
2016-12-12,Bengaluru,42.19,131.75,25.22,6.85,1.46,22.58,28.36,119.0
2016-12-13,Bengaluru,204.25,,22.25,7.88,0.97,18.31,37.1,342.0
2016-12-14,Bengaluru,30.72,180.88,23.41,2.62,0.54,22.5,25.14,104.0
2016-12-15,Bengaluru,28.47,142.64,37.05,3.72,1.15,12.13,27.42,93.0
2016-12-16,Bengaluru,34.57,137.45,37.38,4.25,1.39,7.08,36.2,134.0
2016-12-17,Bengaluru,36.97,143.58,38.93,4.35,1.63,13.37,23.44,103.0
2016-12-18,Bengaluru,35.21,130.91,40.15,4.81,0.79,26.23,28.81,90.0
2016-12-19,Bengaluru,37.8,144.73,40.9,4.27,0.73,25.9,20.01,97.0
2016-12-20,Bengaluru,19.09,121.19,35.67,3.75,0.71,18.88,18.42,93.0
2016-12-21,Bengaluru,19.68,99.9,24.18,4.19,0.46,16.53,16.41,74.0
2016-12-22,Bengaluru,39.64,176.96,30.67,4.74,0.28,28.61,17.54,75.0
2016-12-23,Bengaluru,43.67,150.64,72.51,7.81,0.74,37.75,17.39,100.0
2016-12-24,Bengaluru,57.79,141.76,79.24,7.79,0.62,11.26,18.3,112.0
2016-12-25,Bengaluru,39.11,145.35,46.39,4.93,0.71,52.62,17.31,114.0
2016-12-26,Bengaluru,34.02,121.66,49.47,5.17,0.84,34.44,17.08,104.0
